CustomerID,Gender,SeniorCitizen,Partner,Dependents,Age,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,NumServices,MonthlyCharges,TotalCharges,Churn
CUST-00772,Male,1,No,Yes,74,11,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,2,105.51,1143.15,1
CUST-00773,Female,0,No,No,41,3,Yes,Yes,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,6,54.65,244.78,0
CUST-00774,Male,0,No,Yes,26,33,Yes,No,DSL,No,No internet service,No,One year,Yes,Credit card,1,117.3,3837.93,1
CUST-00775,Female,0,Yes,No,21,6,Yes,No,Fiber optic,Yes,Yes,No internet service,Two year,No,Electronic check,2,117.97,691.9,0
CUST-00776,Male,0,Yes,No,34,50,Yes,No phone service,Fiber optic,Yes,Yes,No,One year,No,Electronic check,2,46.83,2314.42,0
CUST-00777,Female,0,No,No,34,10,Yes,No phone service,Fiber optic,No,No internet service,No,Month-to-month,No,Mailed check,1,24.1,236.65,1
CUST-00778,Female,0,Yes,No,70,5,Yes,Yes,Fiber optic,Yes,Yes,No,One year,No,Credit card,5,90.51,423.39,0
CUST-00779,Female,0,No,Yes,67,23,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,5,65.1,1521.64,1
CUST-00780,Male,0,Yes,Yes,65,10,Yes,Yes,DSL,Yes,Yes,No internet service,One year,Yes,Credit card,1,30.08,310.67,0
CUST-00781,Female,0,No,Yes,47,44,Yes,Yes,Fiber optic,No internet service,No,Yes,One year,Yes,Electronic check,4,90.75,4031.68,0
CUST-00782,Female,0,Yes,Yes,57,2,Yes,No,Fiber optic,Yes,No,Yes,Two year,Yes,Credit card,3,23.12,0.0,0
CUST-00783,Male,0,No,No,28,13,Yes,Yes,DSL,No internet service,Yes,Yes,Month-to-month,No,Electronic check,5,107.02,1374.24,0
CUST-00784,Female,0,No,No,38,40,Yes,No phone service,DSL,No,Yes,No internet service,Month-to-month,Yes,Electronic check,2,33.87,1343.51,0
CUST-00785,Female,0,No,No,38,2,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Credit card,5,32.73,88.24,0
CUST-00786,Female,0,Yes,Yes,35,65,Yes,No,DSL,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,6,37.57,2402.39,0
CUST-00787,Male,0,Yes,Yes,72,63,Yes,Yes,DSL,Yes,No,No internet service,Two year,Yes,Electronic check,4,116.03,7355.67,0
CUST-00788,Male,0,Yes,Yes,46,17,Yes,Yes,No,No internet service,No internet service,No,Two year,Yes,Credit card,1,89.32,1577.76,0
CUST-00789,Female,0,No,No,41,9,No,No,Fiber optic,Yes,Yes,Yes,One year,No,Electronic check,4,100.14,851.82,0
CUST-00790,Male,1,Yes,Yes,27,15,Yes,No phone service,DSL,No,Yes,No,Two year,No,Mailed check,3,59.76,871.86,0
CUST-00791,Female,0,Yes,Yes,62,24,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,5,53.63,1260.52,1
CUST-00792,Male,0,No,Yes,34,38,No,No,Fiber optic,No,Yes,No,Month-to-month,No,Mailed check,6,43.45,1782.72,0
CUST-00793,Female,0,No,Yes,35,35,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,2,68.06,2360.6,0
CUST-00794,Female,0,Yes,No,59,49,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Bank transfer,6,75.18,3767.7,0
CUST-00795,Female,0,No,Yes,65,69,Yes,No phone service,No,No internet service,Yes,Yes,One year,No,Credit card,2,83.18,5676.09,0
CUST-00796,Male,0,Yes,No,37,62,Yes,No,DSL,No internet service,No,Yes,One year,No,Credit card,4,45.71,2784.54,0
CUST-00797,Female,0,No,No,54,60,No,No,Fiber optic,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,6,114.87,6857.87,0
CUST-00798,Female,0,No,No,62,50,Yes,No,DSL,No,Yes,No,Month-to-month,No,Mailed check,6,36.98,1806.72,0
CUST-00799,Male,0,Yes,Yes,35,9,Yes,Yes,DSL,No,Yes,No internet service,Two year,Yes,Mailed check,1,116.57,1035.74,0
CUST-00800,Male,0,No,No,34,34,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer,3,21.49,695.22,1
CUST-00801,Female,1,No,No,26,35,Yes,No,DSL,Yes,No internet service,No internet service,One year,No,Credit card,1,68.11,2342.88,0
CUST-00802,Male,1,No,Yes,31,1,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer,5,53.34,111.26,1
CUST-00803,Female,0,No,No,66,40,Yes,No phone service,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,6,64.91,2657.59,0
CUST-00804,Male,0,No,No,46,64,Yes,No,Fiber optic,No,No internet service,No,One year,Yes,Electronic check,4,77.07,4979.94,0
CUST-00805,Male,0,No,Yes,48,22,Yes,Yes,DSL,No internet service,No,No,Month-to-month,No,Credit card,4,63.56,1424.52,0
CUST-00806,Female,0,No,Yes,21,60,Yes,No phone service,Fiber optic,No,Yes,Yes,One year,Yes,Bank transfer,2,61.48,3693.44,0
CUST-00807,Female,0,No,Yes,35,64,Yes,Yes,No,No,No,No internet service,One year,Yes,Electronic check,5,93.27,5944.43,0
CUST-00808,Female,0,No,Yes,37,11,Yes,No phone service,Fiber optic,No internet service,Yes,No,Month-to-month,No,Mailed check,2,88.59,926.83,1
CUST-00809,Male,0,No,Yes,73,14,Yes,Yes,Fiber optic,No,Yes,No internet service,One year,Yes,Credit card,1,103.33,1464.77,0
CUST-00810,Female,0,No,Yes,73,60,Yes,No phone service,DSL,Yes,No,No,One year,Yes,Bank transfer,4,45.0,2641.32,0
CUST-00811,Male,0,No,Yes,64,30,Yes,No phone service,DSL,Yes,No internet service,No,Month-to-month,No,Mailed check,4,80.95,2378.8,0
CUST-00812,Female,0,Yes,No,60,35,Yes,Yes,Fiber optic,No internet service,No,No internet service,One year,Yes,Bank transfer,6,78.52,2805.85,0
CUST-00813,Female,0,No,Yes,61,37,Yes,No,DSL,No internet service,No,No,One year,No,Bank transfer,3,56.97,2202.92,0
CUST-00814,Female,0,No,Yes,26,5,Yes,No phone service,No,No internet service,No,No,Month-to-month,Yes,Credit card,6,68.61,362.71,0
CUST-00815,Male,1,No,No,30,26,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Two year,No,Mailed check,1,51.38,1391.2,1
CUST-00816,Female,0,Yes,No,32,62,Yes,No,Fiber optic,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,5,34.18,2106.87,1
CUST-00817,Male,0,Yes,Yes,44,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Two year,No,Electronic check,3,41.38,98.64,0
CUST-00818,Female,0,Yes,No,32,42,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Two year,No,Mailed check,6,30.55,1313.71,0
CUST-00819,Female,0,Yes,Yes,45,18,Yes,Yes,Fiber optic,No internet service,No,No,Month-to-month,No,Mailed check,4,88.31,1618.04,1
CUST-00820,Male,0,No,No,54,40,Yes,No phone service,No,No,No internet service,Yes,Month-to-month,Yes,Credit card,5,86.07,3446.38,1
CUST-00821,Male,0,No,Yes,72,39,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,2,115.06,4475.22,0
CUST-00822,Male,1,No,No,36,14,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Credit card,1,92.97,1349.69,0
CUST-00823,Female,0,Yes,Yes,43,32,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,2,25.2,757.11,0
CUST-00824,Female,1,No,No,69,51,Yes,No,Fiber optic,Yes,No,Yes,One year,Yes,Electronic check,4,108.42,5490.73,1
CUST-00825,Male,0,Yes,No,43,38,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Credit card,3,106.27,3987.85,0
CUST-00826,Female,0,Yes,No,42,23,Yes,Yes,DSL,No,No,No internet service,One year,Yes,Electronic check,2,64.33,1483.84,0
CUST-00827,Male,0,Yes,No,43,63,Yes,No,DSL,Yes,No internet service,No internet service,Two year,No,Mailed check,4,78.59,4896.78,0
CUST-00828,Male,0,No,Yes,43,15,Yes,No,DSL,Yes,No,Yes,One year,No,Electronic check,2,117.61,1729.94,0
CUST-00829,Female,1,No,Yes,63,25,No,No phone service,DSL,Yes,Yes,Yes,One year,No,Electronic check,1,73.23,1795.46,0
CUST-00830,Male,0,No,No,45,17,Yes,No,Fiber optic,No,No,No internet service,One year,No,Electronic check,2,110.53,1865.98,0
CUST-00831,Female,0,No,No,66,66,Yes,No phone service,DSL,No internet service,Yes,Yes,Month-to-month,No,Mailed check,1,28.3,1793.43,0
CUST-00832,Male,0,Yes,No,35,53,No,No phone service,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,1,39.11,2077.19,0
CUST-00833,Female,0,No,No,49,51,Yes,No phone service,No,No,No,Yes,One year,No,Electronic check,6,64.08,3330.45,0
CUST-00834,Male,0,No,Yes,70,39,Yes,No phone service,DSL,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,5,78.48,3067.49,0
CUST-00835,Female,0,No,Yes,20,51,Yes,No,DSL,No internet service,No,Yes,One year,No,Credit card,3,101.62,5259.69,0
CUST-00836,Male,0,Yes,Yes,19,70,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,2,118.83,8384.8,0
CUST-00837,Female,0,Yes,Yes,50,6,Yes,Yes,No,No,No internet service,No,One year,No,Bank transfer,6,58.89,392.23,0
CUST-00838,Female,0,No,Yes,59,67,Yes,No phone service,No,No,Yes,No,Month-to-month,No,Credit card,4,24.74,1661.31,0
CUST-00839,Female,0,No,Yes,36,7,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,5,100.12,701.97,0
CUST-00840,Male,0,Yes,No,34,51,Yes,No phone service,No,No,Yes,Yes,Month-to-month,No,Bank transfer,3,80.44,4140.63,0
CUST-00841,Female,0,Yes,No,61,42,Yes,No phone service,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Mailed check,5,39.85,1654.12,0
CUST-00842,Male,0,No,No,50,64,No,Yes,DSL,No internet service,No internet service,No,Month-to-month,Yes,Credit card,2,69.48,4352.59,0
CUST-00843,Male,0,Yes,Yes,29,15,Yes,No phone service,Fiber optic,Yes,No,No internet service,One year,Yes,Bank transfer,6,94.23,1438.05,0
CUST-00844,Male,0,Yes,Yes,66,29,Yes,No,DSL,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,2,97.04,2757.61,0
CUST-00845,Female,0,Yes,Yes,73,33,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,2,69.96,2260.57,0
CUST-00846,Male,1,Yes,Yes,20,27,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Electronic check,3,50.52,1364.05,1
CUST-00847,Male,0,Yes,No,60,36,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Credit card,5,117.37,4220.56,1
CUST-00848,Female,0,Yes,No,66,29,Yes,No phone service,DSL,Yes,Yes,No,Month-to-month,No,Bank transfer,4,86.34,2433.26,1
CUST-00849,Female,0,Yes,Yes,72,38,Yes,No,Fiber optic,No internet service,No,Yes,Month-to-month,No,Electronic check,5,60.82,2319.43,0
CUST-00850,Female,0,No,Yes,43,57,Yes,Yes,Fiber optic,No internet service,No,No internet service,Two year,No,Credit card,3,48.05,2787.16,0
CUST-00851,Female,0,Yes,Yes,52,27,Yes,No phone service,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,1,93.11,2457.55,0
CUST-00852,Male,0,No,Yes,25,55,No,No,DSL,Yes,Yes,Yes,One year,No,Mailed check,1,44.22,2495.72,0
CUST-00853,Male,0,No,No,69,33,Yes,No,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,1,37.17,1148.6,0
CUST-00854,Male,1,No,No,53,68,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card,4,72.98,5068.51,0
CUST-00855,Male,0,No,Yes,70,66,Yes,No phone service,Fiber optic,No,No internet service,No,Two year,Yes,Electronic check,3,49.0,3213.44,0
CUST-00856,Male,0,No,No,71,10,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,3,82.89,836.18,0
CUST-00857,Female,0,No,Yes,24,5,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Bank transfer,1,31.79,64.35,0
CUST-00858,Male,0,Yes,Yes,63,38,Yes,No,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,3,85.49,3245.51,1
CUST-00859,Female,0,Yes,No,63,13,Yes,No,DSL,No,No,Yes,Month-to-month,No,Credit card,3,48.33,639.71,0
CUST-00860,Female,0,No,No,53,31,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,2,20.02,616.31,1
CUST-00861,Male,0,No,No,33,47,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Month-to-month,No,Mailed check,4,32.69,1508.28,0
CUST-00862,Male,0,Yes,No,41,52,Yes,No phone service,DSL,No,No internet service,No internet service,One year,No,Mailed check,3,113.36,5847.39,0
CUST-00863,Male,0,Yes,No,71,56,Yes,No phone service,Fiber optic,No,No internet service,Yes,Two year,Yes,Electronic check,6,106.74,6033.97,0
CUST-00864,Female,1,No,Yes,18,15,Yes,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,No,Bank transfer,1,43.36,651.94,1
CUST-00865,Female,1,No,Yes,66,29,Yes,No phone service,DSL,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,5,97.84,2914.4,1
CUST-00866,Female,0,No,Yes,42,8,Yes,No,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Credit card,5,80.86,620.56,1
CUST-00867,Male,0,Yes,Yes,27,5,Yes,Yes,DSL,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,4,117.09,563.71,0
CUST-00868,Female,0,Yes,Yes,71,29,Yes,Yes,DSL,No internet service,Yes,No,One year,No,Credit card,3,57.36,1704.22,0
CUST-00869,Female,0,Yes,No,33,47,Yes,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,2,88.15,4061.9,0
CUST-00870,Female,0,No,Yes,33,68,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,3,26.35,1731.13,0
CUST-00871,Female,0,Yes,No,25,45,Yes,No phone service,DSL,No internet service,No internet service,Yes,One year,Yes,Bank transfer,1,59.62,2737.77,0
CUST-00872,Male,0,No,No,46,2,Yes,No,Fiber optic,No,Yes,Yes,Two year,No,Bank transfer,6,116.38,174.16,0
CUST-00873,Female,0,No,Yes,56,27,Yes,No phone service,DSL,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,3,73.9,1904.35,0
CUST-00874,Male,0,Yes,Yes,45,36,Yes,No phone service,DSL,No,No internet service,No,One year,Yes,Bank transfer,5,48.79,1849.87,0
CUST-00875,Male,0,Yes,Yes,23,36,Yes,No phone service,DSL,No internet service,No,Yes,Month-to-month,No,Credit card,5,32.03,1083.39,0
CUST-00876,Male,1,Yes,No,33,26,Yes,No phone service,DSL,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,4,90.35,2358.31,0
CUST-00877,Male,0,No,Yes,37,43,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Mailed check,6,84.49,3636.52,0
CUST-00878,Female,1,Yes,No,33,27,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,1,57.39,1409.0,0
CUST-00879,Male,1,No,Yes,24,69,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Two year,No,Credit card,4,115.09,7927.84,0
CUST-00880,Male,0,Yes,Yes,58,20,Yes,No phone service,DSL,Yes,Yes,No,Month-to-month,Yes,Credit card,3,22.22,466.82,0
CUST-00881,Female,0,No,Yes,31,11,No,No phone service,DSL,Yes,No,Yes,Month-to-month,No,Bank transfer,6,50.37,571.79,0
CUST-00882,Female,0,Yes,No,60,38,Yes,Yes,DSL,Yes,Yes,No internet service,Month-to-month,No,Credit card,2,112.11,4305.36,0
CUST-00883,Female,1,No,No,43,6,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,4,52.09,293.17,0
CUST-00884,Female,0,Yes,No,43,23,Yes,No phone service,Fiber optic,No internet service,No,No,One year,No,Mailed check,5,45.23,1075.92,0
CUST-00885,Male,0,No,Yes,31,47,Yes,Yes,DSL,Yes,No,No internet service,Month-to-month,Yes,Electronic check,1,73.42,3416.27,0
CUST-00886,Female,0,Yes,Yes,24,46,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Bank transfer,3,102.38,4638.96,1
CUST-00887,Female,0,Yes,No,50,12,Yes,No,Fiber optic,No internet service,No,No,One year,Yes,Bank transfer,1,30.31,298.83,0
CUST-00888,Male,0,Yes,Yes,43,13,Yes,No,DSL,Yes,No,No,Month-to-month,No,Mailed check,1,114.3,1412.79,0
CUST-00889,Male,0,Yes,No,74,62,Yes,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,No,Credit card,1,99.51,6220.1,0
CUST-00890,Female,0,No,Yes,62,60,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer,5,38.13,2212.07,0
CUST-00891,Male,1,Yes,No,37,43,Yes,No,DSL,Yes,No,No internet service,Month-to-month,No,Credit card,2,91.2,3935.3,0
CUST-00892,Female,0,No,Yes,20,68,Yes,No,Fiber optic,No,Yes,No,Month-to-month,No,Bank transfer,4,58.5,3964.7,0
CUST-00893,Female,0,Yes,No,69,5,Yes,No phone service,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Credit card,5,60.23,296.02,1
CUST-00894,Male,1,Yes,Yes,21,37,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,One year,Yes,Bank transfer,6,98.33,3706.39,0
CUST-00895,Male,0,Yes,No,43,31,Yes,No,Fiber optic,No,Yes,No,One year,No,Electronic check,2,116.28,3582.76,0
CUST-00896,Male,0,Yes,No,28,9,Yes,No,Fiber optic,No internet service,No internet service,Yes,One year,No,Electronic check,3,32.67,324.61,0
CUST-00897,Male,0,No,No,19,51,Yes,No phone service,Fiber optic,No internet service,Yes,No,Two year,No,Electronic check,4,62.06,3166.94,1
CUST-00898,Female,1,No,Yes,31,29,No,No phone service,Fiber optic,No,No internet service,No,Month-to-month,Yes,Bank transfer,2,68.09,1967.01,1
CUST-00899,Female,0,Yes,No,61,40,Yes,Yes,Fiber optic,No internet service,No internet service,No,Two year,No,Credit card,3,57.63,2420.2,1
CUST-00900,Male,0,No,Yes,47,41,Yes,No phone service,DSL,No internet service,No,No,Month-to-month,Yes,Mailed check,6,56.32,2237.05,0
CUST-00901,Female,0,No,No,66,11,Yes,No,Fiber optic,No,Yes,No internet service,Month-to-month,No,Mailed check,4,25.23,341.99,0
CUST-00902,Male,0,Yes,No,29,23,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,6,88.55,2069.47,1
CUST-00903,Female,1,Yes,No,43,1,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,3,63.62,39.64,1
CUST-00904,Female,0,No,No,61,46,Yes,Yes,No,No internet service,No,Yes,Two year,No,Electronic check,5,39.48,1897.55,0
CUST-00905,Female,0,No,Yes,50,21,Yes,No phone service,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,3,101.6,2041.19,1
CUST-00906,Female,0,Yes,Yes,30,36,Yes,Yes,DSL,No internet service,Yes,No,Month-to-month,Yes,Credit card,6,100.26,3583.27,0
CUST-00907,Female,0,Yes,No,31,54,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,1,68.64,3646.14,0
CUST-00908,Female,0,Yes,Yes,41,57,No,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Credit card,5,49.85,2862.05,0
CUST-00909,Male,0,Yes,Yes,51,1,Yes,No,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes,Credit card,3,83.81,28.16,1
CUST-00910,Male,0,Yes,No,61,63,Yes,No,No,No,No internet service,No,Month-to-month,No,Credit card,5,48.82,3097.31,0
CUST-00911,Male,0,Yes,Yes,43,54,Yes,Yes,Fiber optic,No internet service,No,No,Month-to-month,No,Bank transfer,4,43.6,2345.08,0
CUST-00912,Female,0,Yes,Yes,38,55,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Two year,Yes,Mailed check,1,93.05,5093.78,0
CUST-00913,Male,0,Yes,Yes,45,40,Yes,No phone service,No,Yes,Yes,Yes,Month-to-month,No,Credit card,1,24.03,980.63,0
CUST-00914,Female,0,Yes,Yes,65,15,Yes,No,DSL,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,3,29.48,428.77,0
CUST-00915,Female,1,Yes,Yes,53,21,Yes,No,DSL,No internet service,Yes,Yes,One year,Yes,Credit card,4,20.68,379.85,1
CUST-00916,Female,0,No,No,57,47,Yes,Yes,Fiber optic,Yes,No,No,Two year,No,Credit card,5,35.29,1798.7,0
CUST-00917,Male,0,No,Yes,19,53,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,3,26.9,1401.34,1
CUST-00918,Female,0,No,Yes,59,9,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,2,119.58,965.34,1
CUST-00919,Female,0,Yes,No,26,52,Yes,No,DSL,No,No,No,Two year,No,Credit card,3,48.88,2499.66,0
CUST-00920,Male,0,No,No,40,57,Yes,No phone service,No,No,No internet service,No,Month-to-month,No,Mailed check,2,34.93,1927.65,0
CUST-00921,Male,0,Yes,No,32,26,No,No phone service,DSL,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,1,44.1,1187.91,0
CUST-00922,Male,0,Yes,Yes,30,41,Yes,No phone service,No,No,No internet service,No,Month-to-month,Yes,Credit card,3,113.61,4674.09,1
CUST-00923,Female,0,Yes,No,40,35,Yes,No,Fiber optic,Yes,No internet service,No,Two year,No,Electronic check,3,72.02,2540.64,0
CUST-00924,Female,0,No,Yes,34,63,Yes,Yes,DSL,No,Yes,Yes,Two year,No,Credit card,1,56.48,3539.74,0
CUST-00925,Male,0,Yes,No,65,25,Yes,Yes,DSL,Yes,Yes,Yes,Two year,Yes,Electronic check,5,107.34,2669.53,0
CUST-00926,Female,0,Yes,No,19,38,Yes,Yes,DSL,No internet service,No,No,Month-to-month,No,Electronic check,6,59.5,2242.45,0
CUST-00927,Female,1,No,Yes,37,2,Yes,No,DSL,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,3,53.5,102.94,0
CUST-00928,Female,1,Yes,No,37,7,Yes,No,Fiber optic,Yes,No,No internet service,Month-to-month,No,Credit card,4,40.73,326.88,0
CUST-00929,Male,0,No,No,63,34,Yes,Yes,DSL,Yes,No internet service,No,Two year,No,Credit card,6,57.78,1981.32,0
CUST-00930,Female,0,No,No,20,17,Yes,Yes,No,Yes,No,No,Two year,No,Credit card,1,51.67,903.4,0
CUST-00931,Male,0,Yes,Yes,72,43,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Mailed check,5,87.73,3797.37,0
CUST-00932,Male,0,No,No,29,59,Yes,No,Fiber optic,No internet service,No,No,One year,No,Bank transfer,6,48.96,2932.86,0
CUST-00933,Male,0,No,Yes,57,51,No,No phone service,DSL,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1,77.72,3978.13,0
CUST-00934,Female,0,Yes,Yes,19,54,Yes,No phone service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,1,26.59,1453.8,0
CUST-00935,Female,0,Yes,No,53,24,No,No,Fiber optic,Yes,No,No internet service,One year,Yes,Bank transfer,5,39.13,998.56,0
CUST-00936,Female,0,Yes,No,31,25,No,No phone service,No,Yes,No,No internet service,Month-to-month,No,Electronic check,6,60.74,1485.25,0
CUST-00937,Male,1,Yes,No,33,71,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,5,113.69,8029.2,0
CUST-00938,Male,0,No,No,36,52,Yes,No phone service,DSL,No,No,No internet service,Month-to-month,No,Electronic check,5,57.73,2942.66,1
CUST-00939,Female,1,Yes,No,51,70,Yes,Yes,DSL,No internet service,Yes,No internet service,Two year,No,Credit card,6,86.41,6057.85,0
CUST-00940,Female,1,No,No,61,33,Yes,No,No,Yes,No internet service,No internet service,Two year,No,Credit card,6,45.51,1409.14,0
CUST-00941,Male,0,Yes,Yes,63,49,Yes,No,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,4,32.7,1625.41,0
